BEACON,SECTOR NUMBER,SECTOR TYPE,SECTOR TITLE,FLEET ADVANCEMENT,TOTAL SHIPS DEFEATED,TOTAL SCRAP COLLECTED,TOTAL CREW HIRED,SCORE,HAZARDS,EVENT TEXT,STORE,SCRAP,HULL,FUEL,DRONE PARTS,MISSILES,CREW SIZE,OXYGEN LEVEL,POWER CAPACITY,SHIELDS CAPACITY,SHIELD POWER,SHIELD DAMAGE,ENGINES CAPACITY,ENGINES POWER,ENGINES DAMAGE,OXYGEN SYSTEM CAPACITY,OXYGEN SYSTEM POWER,OXYGEN SYSTEM DAMAGE,WEAPONS SYSTEM CAPACITY,WEAPONS SYSTEM POWER,WEAPONS SYSTEM DAMAGE,WEAPON SLOT 1,WEAPON SLOT 2,WEAPON SLOT 3,WEAPON SLOT 4,DRONE CONTROL SYSTEM CAPACITY,DRONE CONTROL SYSTEM POWER,DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,MEDBAY SYSTEM CAPACITY,MEDBAY SYSTEM POWER,MEDBAY SYSTEM DAMAGE,TELEPORTER SYSTEM CAPACITY,TELEPORTER SYSTEM POWER,TELEPORTER SYSTEM DAMAGE,CLOAKING SYSTEM CAPACITY,CLOAKING SYSTEM POWER,CLOAKING SYSTEM DAMAGE,ARTILLERY SYSTEM CAPACITY,ARTILLERY SYSTEM POWER,ARTILLERY SYSTEM DAMAGE,CLONEBAY SYSTEM CAPACITY,CLONEBAY SYSTEM POWER,CLONEBAY SYSTEM DAMAGE,MINDCONTROL SYSTEM CAPACITY,MINDCONTROL SYSTEM POWER,MINDCONTROL SYSTEM DAMAGE,HACKING SYSTEM CAPACITY,HACKING SYSTEM POWER,HACKING SYSTEM DAMAGE,PILOT SYTEM CAPACITY,PILOT SYSTEM DAMAGE,SENSORS SYSTEM CAPACITY,SENSORS SYSTEM DAMAGE,DOORS SYSTEM CAPACITY,DOORS SYSTEM DAMAGE,BATTERY SYSTEM CAPACITY,BATTERY SYSTEM DAMAGE,AUGMENTS,CARGO,CREW MEMBER 1 NAME,CREW MEMBER 1 SPECIES,CREW MEMBER 1 HEALTH,CREW MEMBER 1 PILOT SKILL,CREW MEMBER 1 ENGINE SKILL,CREW MEMBER 1 SHIELD SKILL,CREW MEMBER 1 WEAPON SKILL,CREW MEMBER 1 REPAIR SKILL,CREW MEMBER 1 COMBAT SKILL,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,CREW MEMBER 1 PILOTED EVASIONS,CREW MEMBER 1 JUMPS SURVIVED,CREW MEMBER 1 SKILLS MASTERED,CREW MEMBER 2 NAME,CREW MEMBER 2 SPECIES,CREW MEMBER 2 HEALTH,CREW MEMBER 2 PILOT SKILL,CREW MEMBER 2 ENGINE SKILL,CREW MEMBER 2 SHIELD SKILL,CREW MEMBER 2 WEAPON SKILL,CREW MEMBER 2 REPAIR SKILL,CREW MEMBER 2 COMBAT SKILL,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,CREW MEMBER 2 PILOTED EVASIONS,CREW MEMBER 2 JUMPS SURVIVED,CREW MEMBER 2 SKILLS MASTERED,CREW MEMBER 3 NAME,CREW MEMBER 3 SPECIES,CREW MEMBER 3 HEALTH,CREW MEMBER 3 PILOT SKILL,CREW MEMBER 3 ENGINE SKILL,CREW MEMBER 3 SHIELD SKILL,CREW MEMBER 3 WEAPON SKILL,CREW MEMBER 3 REPAIR SKILL,CREW MEMBER 3 COMBAT SKILL,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,CREW MEMBER 3 PILOTED EVASIONS,CREW MEMBER 3 JUMPS SURVIVED,CREW MEMBER 3 SKILLS MASTERED,CREW MEMBER 4 NAME,CREW MEMBER 4 SPECIES,CREW MEMBER 4 HEALTH,CREW MEMBER 4 PILOT SKILL,CREW MEMBER 4 ENGINE SKILL,CREW MEMBER 4 SHIELD SKILL,CREW MEMBER 4 WEAPON SKILL,CREW MEMBER 4 REPAIR SKILL,CREW MEMBER 4 COMBAT SKILL,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,CREW MEMBER 4 PILOTED EVASIONS,CREW MEMBER 4 JUMPS SURVIVED,CREW MEMBER 4 SKILLS MASTERED,CREW MEMBER 5 NAME,CREW MEMBER 5 SPECIES,CREW MEMBER 5 HEALTH,CREW MEMBER 5 PILOT SKILL,CREW MEMBER 5 ENGINE SKILL,CREW MEMBER 5 SHIELD SKILL,CREW MEMBER 5 WEAPON SKILL,CREW MEMBER 5 REPAIR SKILL,CREW MEMBER 5 COMBAT SKILL,CREW MEMBER 5 REPAIRS,CREW MEMBER 5 COMBAT KILLS,CREW MEMBER 5 PILOTED EVASIONS,CREW MEMBER 5 JUMPS SURVIVED,CREW MEMBER 5 SKILLS MASTERED,CREW MEMBER 6 NAME,CREW MEMBER 6 SPECIES,CREW MEMBER 6 HEALTH,CREW MEMBER 6 PILOT SKILL,CREW MEMBER 6 ENGINE SKILL,CREW MEMBER 6 SHIELD SKILL,CREW MEMBER 6 WEAPON SKILL,CREW MEMBER 6 REPAIR SKILL,CREW MEMBER 6 COMBAT SKILL,CREW MEMBER 6 REPAIRS,CREW MEMBER 6 COMBAT KILLS,CREW MEMBER 6 PILOTED EVASIONS,CREW MEMBER 6 JUMPS SURVIVED,CREW MEMBER 6 SKILLS MASTERED,CREW MEMBER 7 NAME,CREW MEMBER 7 SPECIES,CREW MEMBER 7 HEALTH,CREW MEMBER 7 PILOT SKILL,CREW MEMBER 7 ENGINE SKILL,CREW MEMBER 7 SHIELD SKILL,CREW MEMBER 7 WEAPON SKILL,CREW MEMBER 7 REPAIR SKILL,CREW MEMBER 7 COMBAT SKILL,CREW MEMBER 7 REPAIRS,CREW MEMBER 7 COMBAT KILLS,CREW MEMBER 7 PILOTED EVASIONS,CREW MEMBER 7 JUMPS SURVIVED,CREW MEMBER 7 SKILLS MASTERED,NEARBY SHIP TYPE,NEARBY SHIP HULL,NEARBY SHIP FUEL,NEARBY SHIP DRONE PARTS,NEARBY SHIP MISSILES,NEARBY SHIP CREW SIZE,OXYGEN LEVEL,NEARBY SHIP POWER CAPACITY,NEARBY SHIP SHIELDS CAPACITY,NEARBY SHIP SHIELD POWER,NEARBY SHIP SHIELD DAMAGE,NEARBY SHIP ENGINES CAPACITY,NEARBY SHIP ENGINES POWER,NEARBY SHIP ENGINES DAMAGE,NEARBY SHIP OXYGEN SYSTEM CAPACITY,NEARBY SHIP OXYGEN SYSTEM POWER,NEARBY SHIP OXYGEN SYSTEM DAMAGE,NEARBY SHIP WEAPONS SYSTEM CAPACITY,NEARBY SHIP WEAPONS SYSTEM POWER,NEARBY SHIP WEAPONS SYSTEM DAMAGE,NEARBY SHIP WEAPON SLOT 1,NEARBY SHIP WEAPON SLOT 2,NEARBY SHIP WEAPON SLOT 3,NEARBY SHIP DRONE CONTROL SYSTEM CAPACITY,NEARBY SHIP DRONE CONTROL SYSTEM POWER,NEARBY SHIP DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,NEARBY SHIP MEDBAY SYSTEM CAPACITY,NEARBY SHIP MEDBAY SYSTEM POWER,NEARBY SHIP MEDBAY SYSTEM DAMAGE,NEARBY SHIP TELEPORTER SYSTEM CAPACITY,NEARBY SHIP TELEPORTER SYSTEM POWER,NEARBY SHIP TELEPORTER SYSTEM DAMAGE,NEARBY SHIP CLOAKING SYSTEM CAPACITY,NEARBY SHIP CLOAKING SYSTEM POWER,NEARBY SHIP CLOAKING SYSTEM DAMAGE,NEARBY SHIP ARTILLERY SYSTEM CAPACITY,NEARBY SHIP ARTILLERY SYSTEM POWER,NEARBY SHIP ARTILLERY SYSTEM DAMAGE,NEARBY SHIP CLONEBAY SYSTEM CAPACITY,NEARBY SHIP CLONEBAY SYSTEM POWER,NEARBY SHIP CLONEBAY SYSTEM DAMAGE,NEARBY SHIP MINDCONTROL SYSTEM CAPACITY,NEARBY SHIP MINDCONTROL SYSTEM POWER,NEARBY SHIP MINDCONTROL SYSTEM DAMAGE,NEARBY SHIP HACKING SYSTEM CAPACITY,NEARBY SHIP HACKING SYSTEM POWER,NEARBY SHIP HACKING SYSTEM DAMAGE,NEARBY SHIP PILOT SYTEM CAPACITY,NEARBY SHIP PILOT SYSTEM DAMAGE,NEARBY SHIP SENSORS SYSTEM CAPACITY,NEARBY SHIP SENSORS SYSTEM DAMAGE,NEARBY SHIP DOORS SYSTEM CAPACITY,NEARBY SHIP DOORS SYSTEM DAMAGE,NEARBY SHIP BATTERY SYSTEM CAPACITY,NEARBY SHIP BATTERY SYSTEM DAMAGE,NEARBY SHIP AUGMENTS,ENEMY CREW MEMBER 1 NAME,ENEMY CREW MEMBER 1 SPECIES,ENEMY CREW MEMBER 1 HEALTH,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,ENEMY CREW MEMBER 2 NAME,ENEMY CREW MEMBER 2 SPECIES,ENEMY CREW MEMBER 2 HEALTH,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,ENEMY CREW MEMBER 3 NAME,ENEMY CREW MEMBER 3 SPECIES,ENEMY CREW MEMBER 3 HEALTH,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,ENEMY CREW MEMBER 4 NAME,ENEMY CREW MEMBER 4 SPECIES,ENEMY CREW MEMBER 4 HEALTH,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,ENEMY CREW MEMBER 5 NAME,ENEMY CREW MEMBER 5 SPECIES,ENEMY CREW MEMBER 5 HEALTH,CREW MEMBER 5 REPAIRS,CREW MEMBER 5 COMBAT KILLS,ENEMY CREW MEMBER 6 NAME,ENEMY CREW MEMBER 6 SPECIES,ENEMY CREW MEMBER 6 HEALTH,CREW MEMBER 6 REPAIRS,CREW MEMBER 6 COMBAT KILLS,ENEMY CREW MEMBER 7 NAME,ENEMY CREW MEMBER 7 SPECIES,ENEMY CREW MEMBER 7 HEALTH,CREW MEMBER 7 REPAIRS,CREW MEMBER 7 COMBAT KILLS,HAS SURRENDERED,HULL DAMAGE NEEDED FOR SURRENDER,IS TRYING TO ESCAPE,HULL DAMAGE NEEDED FOR ESCAPE ATTEMPT,ENEMY BOARDING ATTEMPTS,ENEMY BOARDING STRENGTH
52,5,HOSTILE,Rebel Stronghold,4%,24,784,5,2676,"","The ship breaks apart and you feel relief in the knowledge that you will hopefully still be one step ahead of the fleet.","",112,10,10,10,16,4,86,15,4,4,0,3,3,0,2,0,2,7,6,0,BEAM 2,SHOTGUN,LASER BURST 2,,2,2,0,DEFENSE 1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,25,0,0,1,8,3,8,3,50,53,1,Enzo Martin,Slug,100,0,24,0,0,10,1,10,1,0,53,1,Craig Dolan,Zoltan,39,0,0,0,83,0,1,0,1,0,8,0,Ma Fan,Human,79,0,0,53,0,0,2,0,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,5,HOSTILE,Rebel Stronghold,9%,25,804,5,2751,"","The ship breaks apart and you feel relief in the knowledge that you will hopefully still be one step ahead of the fleet.","",132,9,10,10,17,4,100,15,4,4,0,3,3,0,2,2,0,7,5,0,BEAM 2,SHOTGUN,LASER BURST 2,,2,0,0,DEFENSE 1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,26,0,0,1,8,3,8,3,52,54,1,Enzo Martin,Slug,100,0,25,0,0,10,1,10,1,0,54,1,Craig Dolan,Zoltan,70,0,0,0,90,0,1,0,1,0,9,0,Ma Fan,Human,100,0,0,53,0,2,2,2,2,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,5,HOSTILE,Rebel Stronghold,19%,26,852,5,2868,"Asteroid Field","The ship explodes, leaving behind a substantial collection of useful scrap material.","",180,9,12,10,19,4,100,15,4,4,0,3,3,0,2,2,0,7,5,0,BEAM 2,SHOTGUN,LASER BURST 2,,2,0,0,DEFENSE 1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,27,0,0,1,8,3,8,3,54,55,1,Enzo Martin,Slug,100,0,26,0,0,10,1,10,1,0,55,1,Craig Dolan,Zoltan,70,0,0,0,93,0,1,0,1,0,10,0,Ma Fan,Human,100,0,0,55,0,2,2,2,2,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,5,HOSTILE,Rebel Stronghold,29%,26,852,5,2883,"","Thank you for your business.","",168,9,17,10,19,4,100,15,4,4,0,3,3,0,2,2,0,7,5,0,BEAM 2,SHOTGUN,LASER BURST 2,,2,0,0,DEFENSE 1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,27,0,0,1,8,3,8,3,54,56,1,Enzo Martin,Slug,100,0,26,0,0,10,1,10,1,0,56,1,Craig Dolan,Zoltan,70,0,0,0,93,0,1,0,1,0,11,0,Ma Fan,Human,100,0,0,55,0,2,2,2,2,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,5,HOSTILE,Rebel Stronghold,38%,27,888,5,2982,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",204,7,16,11,20,4,46,15,4,4,0,3,2,1,2,0,0,7,6,0,BEAM 2,SHOTGUN,LASER BURST 2,,2,0,2,DEFENSE 1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,27,0,0,1,8,3,8,3,54,57,1,Enzo Martin,Slug,80,0,26,0,0,10,1,10,1,0,57,1,Craig Dolan,Zoltan,70,0,0,0,93,0,1,0,1,0,12,0,Ma Fan,Human,100,0,0,55,0,2,2,2,2,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,5,HOSTILE,Rebel Stronghold,48%,27,888,5,2997,"","","",204,7,15,11,20,4,100,15,4,4,0,3,3,0,2,2,0,7,5,0,BEAM 2,SHOTGUN,LASER BURST 2,,2,0,0,DEFENSE 1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,27,0,0,1,8,3,8,3,54,58,1,Enzo Martin,Slug,100,0,26,0,0,10,2,10,2,0,58,1,Craig Dolan,Zoltan,70,0,0,0,93,1,2,1,2,0,13,0,Ma Fan,Human,100,0,0,55,0,4,2,4,2,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,5,HOSTILE,Rebel Stronghold,58%,27,888,5,3012,"","You arrive at a small space station that is putting out wide-band broadcasts on black-market channels. You doubt they would turn away any business, regardless of allegiances.","Augment: REPAIR ARM, DRONE RECOVERY, CLOAK FIRE, System: teleporter, clonebay, hacking, ",22,21,14,11,20,4,100,15,4,4,0,3,3,0,2,2,0,7,5,0,BEAM 2,SHOTGUN,LASER BURST 2,,2,0,0,DEFENSE 1,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,27,0,0,1,8,3,8,3,54,59,1,Enzo Martin,Slug,100,0,26,0,0,10,2,10,2,0,59,1,Craig Dolan,Zoltan,70,0,0,0,93,1,2,1,2,0,14,0,Ma Fan,Human,100,0,0,55,0,4,2,4,2,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,5,HOSTILE,Rebel Stronghold,68%,28,931,5,3122,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",65,21,16,11,21,4,100,15,4,3,0,3,3,0,2,2,0,7,5,0,BEAM 2,SHOTGUN,LASER BURST 2,,2,0,0,DEFENSE 1,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,28,0,0,1,8,3,8,3,56,60,1,Enzo Martin,Slug,100,0,27,0,0,10,2,10,2,0,60,1,Craig Dolan,Zoltan,70,0,0,0,99,1,2,1,2,0,15,0,Ma Fan,Human,100,0,0,55,0,4,2,4,2,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,5,HOSTILE,Rebel Stronghold,78%,28,952,5,3168,"","","",86,21,19,11,24,4,86,15,4,4,0,3,3,0,2,2,0,7,5,0,BEAM 2,SHOTGUN,LASER BURST 2,,2,0,0,DEFENSE 1,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,28,0,0,1,8,3,8,3,56,61,1,Enzo Martin,Slug,100,0,27,0,0,10,2,10,2,0,61,1,Craig Dolan,Zoltan,70,0,0,0,104,1,2,1,2,0,16,0,Ma Fan,Human,100,0,0,55,0,4,2,4,2,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JELLY_TRUFFLE_P,2,16,0,14,7,100,21,5,0,5,4,4,0,1,1,0,6,0,2,BEAM 3,ION CHARGEGUN,,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"SLUG GEL",Jorlack,Human,68,0,0,Notch,Rock,117,0,0,Remo,Human,100,0,0,Matt,Engi,10,1,0,Rynhart,Mantis,25,0,0,Gumpo,Mantis,100,0,0,Kadreal,Rock,135,0,0,true,2,false,1,0,3
61,6,HOSTILE,Rebel Controlled Sector,0%,28,952,5,3183,"","You will have to be very cautious in this sector. The Rebels have full control and are no doubt looking for you.","",6,21,18,11,24,4,88,15,4,4,0,3,3,0,2,2,0,7,5,0,BEAM 2,SHOTGUN,LASER BURST 2,,2,0,0,DEFENSE 1,,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,28,0,0,1,8,4,8,4,56,62,1,Enzo Martin,Slug,100,0,27,0,0,10,3,10,3,0,62,1,Craig Dolan,Zoltan,54,0,0,0,104,1,2,1,2,0,17,0,Ma Fan,Human,100,0,0,55,0,4,2,4,2,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,6,HOSTILE,Rebel Controlled Sector,0%,29,976,5,3264,"","The ship breaks apart and you feel relief in the knowledge that you will hopefully still be one step ahead of the fleet.","",30,21,18,10,26,4,74,15,4,4,0,3,3,0,2,0,0,7,5,0,BEAM 2,SHOTGUN,LASER BURST 2,,2,2,0,DEFENSE 1,,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,30,0,0,1,8,4,8,4,60,63,2,Enzo Martin,Slug,100,0,29,0,0,10,3,10,3,0,63,1,Craig Dolan,Zoltan,70,0,0,0,109,1,2,1,2,0,18,0,Ma Fan,Human,100,0,0,55,0,4,2,4,2,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,6,HOSTILE,Rebel Controlled Sector,0%,29,1004,5,3321,"","Take this bit of scrap as a down-payment. We'll use your jump signatures to follow you. You're really helping us out here. Added a quest marker to your map!","",58,21,17,10,26,4,73,15,4,4,0,3,3,0,2,0,0,7,5,0,BEAM 2,SHOTGUN,LASER BURST 2,,2,0,0,DEFENSE 1,,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,30,0,0,1,8,4,8,4,60,64,2,Enzo Martin,Slug,100,0,29,0,0,10,3,10,3,0,64,1,Craig Dolan,Zoltan,70,0,0,0,109,1,2,1,2,0,19,0,Ma Fan,Human,100,0,0,55,0,4,2,4,2,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROCK_SCOUT,13,16,0,6,3,100,22,6,6,0,4,1,0,1,1,0,7,0,0,MISSILES 2,LASER BURST 5,BOMB 1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,"ROCK ARMOR",Bruce Geryk,Rock,150,0,0,Eoin,Rock,150,0,0,Stick,Rock,150,0,0,,,,,,,,,,,,,,,,,,,,,false,2,false,1,0,2
64,6,HOSTILE,Rebel Controlled Sector,0%,29,1004,5,3336,"","You arrive at a small space station that is putting out wide-band broadcasts on black-market channels. You doubt they would turn away any business, regardless of allegiances.","System: cloaking, battery, mind, Weapon: LASER CHARGEGUN, BOMB STUN, LASER BURST 2 A, Drone: ANTI DRONE, COMBAT BEAM, COMBAT BEAM 2, ",8,21,16,10,26,4,72,15,4,4,0,3,3,0,2,0,0,7,5,0,BEAM 2,SHOTGUN,LASER BURST 2,LASER BURST 2 A,2,0,0,DEFENSE 1,,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,30,0,0,1,8,4,8,4,60,65,2,Enzo Martin,Slug,100,0,29,0,0,10,3,10,3,0,65,1,Craig Dolan,Zoltan,70,0,0,0,109,1,2,1,2,0,20,0,Ma Fan,Human,100,0,0,55,0,4,2,4,2,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,6,HOSTILE,Rebel Controlled Sector,9%,29,1004,5,3351,"","You find a secret Federation outpost. They are regrettably out of supplies but are eager to tell you of another secret base. They give you the coordinates. Added a quest marker to your map!","",8,21,15,10,26,4,66,15,4,4,0,3,3,0,2,0,0,7,6,0,BEAM 2,SHOTGUN,LASER BURST 2 A,LASER BURST 2,2,0,0,DEFENSE 1,,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,30,0,0,1,8,4,8,4,60,66,2,Enzo Martin,Slug,100,0,29,0,0,10,3,10,3,0,66,1,Craig Dolan,Zoltan,70,0,0,0,109,1,2,1,2,0,21,0,Ma Fan,Human,100,0,0,55,0,4,2,4,2,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,6,HOSTILE,Rebel Controlled Sector,19%,29,1004,5,3366,"","","",8,21,14,10,26,4,65,15,4,4,0,3,3,0,2,0,0,7,6,0,BEAM 2,SHOTGUN,LASER BURST 2 A,LASER BURST 2,2,0,0,DEFENSE 1,,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,30,0,0,1,8,4,8,4,60,67,2,Enzo Martin,Slug,100,0,29,0,0,10,3,10,3,0,67,1,Craig Dolan,Zoltan,70,0,0,0,109,1,2,1,2,0,22,0,Ma Fan,Human,100,0,0,55,0,4,2,4,2,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,6,HOSTILE,Rebel Controlled Sector,29%,30,1052,5,3483,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",56,21,15,10,27,4,40,15,4,0,0,3,1,0,2,1,0,7,6,0,BEAM 2,SHOTGUN,LASER BURST 2 A,LASER BURST 2,2,0,0,DEFENSE 1,,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,30,0,0,1,8,4,8,4,62,68,2,Enzo Martin,Slug,100,0,30,0,0,10,3,10,3,0,68,2,Craig Dolan,Zoltan,70,0,0,0,113,1,2,1,2,0,23,0,Ma Fan,Human,100,0,0,56,0,4,2,4,2,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,6,HOSTILE,Rebel Controlled Sector,34%,30,1103,6,3575,"","You beam the Federation crew aboard. One gladly joins your crew, the rest wait to be dropped off at the next station.","",107,21,14,10,27,5,42,15,4,0,0,3,1,0,2,1,0,7,6,0,BEAM 2,SHOTGUN,LASER BURST 2 A,LASER BURST 2,2,0,0,DEFENSE 1,,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,30,0,0,1,8,4,8,4,62,69,2,Enzo Martin,Slug,100,0,30,0,0,10,3,10,3,0,69,2,Craig Dolan,Zoltan,70,0,0,0,113,1,2,1,2,0,24,0,Ma Fan,Human,100,0,0,56,0,4,2,4,2,0,20,0,Ken,Human,100,0,0,0,0,16,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,6,HOSTILE,Rebel Controlled Sector,39%,31,1160,6,3705,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",64,21,14,10,28,5,27,15,4,4,0,3,2,0,2,0,0,8,8,0,BEAM 2,SHOTGUN,LASER BURST 2 A,LASER BURST 2,2,0,0,DEFENSE 1,,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,95,30,0,0,1,8,4,8,4,62,70,2,Enzo Martin,Slug,14,0,30,0,0,10,3,10,3,0,70,2,Craig Dolan,Zoltan,8,0,0,0,114,1,2,1,2,0,25,0,Ma Fan,Human,49,0,0,56,0,4,2,4,2,0,21,0,Ken,Human,100,0,0,0,0,16,7,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,6,HOSTILE,Rebel Controlled Sector,49%,31,1160,7,3720,"","You receive generic advertisements from a nearby public ship-yard. It seems they are willing to work on any ship, not only those of Rebel hue.","System: medbay, sensors, battery, Augment: CLOAK FIRE, EXPLOSIVE REPLICATOR, LIFE SCANNER, Crew: Mantis, Human, Human, Drone: COMBAT BEAM, SHIP REPAIR, COMBAT 2, ",9,21,13,10,28,6,95,15,4,4,0,3,3,0,2,1,0,8,7,0,BEAM 2,SHOTGUN,LASER BURST 2 A,LASER BURST 2,2,0,0,DEFENSE 1,,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,99,30,0,0,1,8,5,8,5,62,71,2,Enzo Martin,Slug,34,0,30,0,0,10,3,10,3,0,71,2,Craig Dolan,Zoltan,29,0,0,0,114,1,2,1,2,0,26,0,Ma Fan,Human,36,0,0,56,0,4,3,4,3,0,22,0,Ken,Human,100,0,0,0,0,16,10,0,3,0,2,0,Narthollis,Mantis,100,0,15,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
